SHHADID,SPANEL,SSUID,SWAVE,PNUM,MONTHCODE,THTOTINC,unique_ID
11,2014,469860086440,1,102,12,3500,469860086440_102
11,2014,469860086482,1,101,12,15534,469860086482_101
11,2014,469860086482,1,102,12,15534,469860086482_102
11,2014,469860086482,1,103,12,15534,469860086482_103
11,2014,469860086482,1,104,12,15534,469860086482_104
11,2014,469860086506,1,101,12,0,469860086506_101
11,2014,469860086509,1,101,12,6530,469860086509_101
11,2014,469860086509,1,102,12,6530,469860086509_102
11,2014,469860086516,1,101,12,5758,469860086516_101
11,2014,469860086516,1,102,12,5758,469860086516_102
11,2014,469860086554,1,101,12,7064,469860086554_101
11,2014,469860086554,1,102,12,7064,469860086554_102
11,2014,469860086596,1,101,12,668,469860086596_101
11,2014,469860086613,1,101,12,2657,469860086613_101
11,2014,469860086613,1,102,12,2657,469860086613_102
11,2014,469860086622,1,101,12,9432,469860086622_101
11,2014,469860086622,1,102,12,9432,469860086622_102
11,2014,469860086622,1,103,12,9432,469860086622_103
11,2014,469860086630,1,101,12,3833,469860086630_101
11,2014,469860086660,1,101,12,9492,469860086660_101
11,2014,469860086660,1,102,12,9492,469860086660_102
11,2014,469860086676,1,101,12,3985,469860086676_101
11,2014,469860086676,1,102,12,3985,469860086676_102
11,2014,469860086676,1,103,12,3985,469860086676_103
11,2014,469860086772,1,101,12,5348,469860086772_101
11,2014,469860086788,1,101,12,1062,469860086788_101
11,2014,469860086804,1,101,12,1457,469860086804_101
11,2014,469860086828,1,101,12,2641,469860086828_101
11,2014,469860086852,1,101,12,4903,469860086852_101
11,2014,469860086852,1,102,12,4903,469860086852_102
11,2014,469860086903,1,101,12,15611,469860086903_101
11,2014,469860086903,1,102,12,15611,469860086903_102
11,2014,469860086944,1,101,12,700,469860086944_101
11,2014,469860092123,1,101,12,6008,469860092123_101
11,2014,469860092123,1,102,12,6008,469860092123_102
11,2014,469860092123,1,103,12,6008,469860092123_103
11,2014,469860092123,1,104,12,6008,469860092123_104
11,2014,469860092167,1,101,12,3979,469860092167_101
11,2014,469860092297,1,101,12,1827,469860092297_101
11,2014,469860092344,1,101,12,5164,469860092344_101
11,2014,469860092344,1,102,12,5164,469860092344_102
11,2014,469860092344,1,103,12,5164,469860092344_103
11,2014,469860092344,1,104,12,5164,469860092344_104
11,2014,469860092375,1,101,12,5704,469860092375_101
11,2014,469860092375,1,102,12,5704,469860092375_102
11,2014,469860092477,1,101,12,3318,469860092477_101
11,2014,469860092477,1,102,12,3318,469860092477_102
11,2014,469860092537,1,101,12,8211,469860092537_101
11,2014,469860092537,1,102,12,8211,469860092537_102
11,2014,469860092537,1,103,12,8211,469860092537_103
11,2014,469860092585,1,101,12,4361,469860092585_101
11,2014,469860092585,1,102,12,4361,469860092585_102
11,2014,469860092585,1,103,12,4361,469860092585_103
11,2014,469860092585,1,104,12,4361,469860092585_104
11,2014,469860092593,1,101,12,2637,469860092593_101
11,2014,469860092593,1,102,12,2637,469860092593_102
11,2014,469860092622,1,101,12,2770,469860092622_101
11,2014,469860092622,1,102,12,2770,469860092622_102
11,2014,469860092696,1,101,12,1457,469860092696_101
11,2014,469860092828,1,101,12,1024,469860092828_101
11,2014,469860092855,1,101,12,5,469860092855_101
11,2014,469860092855,1,102,12,5,469860092855_102
11,2014,469860092862,1,101,12,2610,469860092862_101
11,2014,469860092862,1,102,12,2610,469860092862_102
11,2014,469860092862,1,103,12,2610,469860092862_103
11,2014,469860092862,1,104,12,2610,469860092862_104
11,2014,469860092979,1,101,12,2077,469860092979_101
11,2014,469860092979,1,102,12,2077,469860092979_102
11,2014,469860093294,1,101,12,378,469860093294_101
11,2014,469860093946,1,101,12,651,469860093946_101
11,2014,469860098162,1,101,12,2427,469860098162_101
11,2014,469860098162,1,102,12,2427,469860098162_102
11,2014,469860098172,1,101,12,999,469860098172_101
11,2014,469860098172,1,102,12,999,469860098172_102
11,2014,469860098375,1,101,12,7973,469860098375_101
11,2014,469860098375,1,102,12,7973,469860098375_102
11,2014,469860098375,1,103,12,7973,469860098375_103
11,2014,469860098401,1,101,12,2513,469860098401_101
11,2014,469860098401,1,102,12,2513,469860098401_102
11,2014,469860098458,1,101,12,7900,469860098458_101
11,2014,469860098458,1,102,12,7900,469860098458_102
11,2014,469860098458,1,103,12,7900,469860098458_103
11,2014,469860098458,1,104,12,7900,469860098458_104
11,2014,469860098537,1,101,12,4646,469860098537_101
11,2014,469860098549,1,101,12,3391,469860098549_101
11,2014,469860098549,1,102,12,3391,469860098549_102
11,2014,469860098549,1,103,12,3391,469860098549_103
11,2014,469860098549,1,104,12,3391,469860098549_104
11,2014,469860098632,1,101,12,1710,469860098632_101
11,2014,469860098844,1,101,12,52179,469860098844_101
11,2014,469860098844,1,102,12,52179,469860098844_102
11,2014,469860098844,1,103,12,52179,469860098844_103
11,2014,469860098844,1,104,12,52179,469860098844_104
11,2014,469860098916,1,101,12,9364,469860098916_101
11,2014,469860098916,1,102,12,9364,469860098916_102
11,2014,469860098916,1,103,12,9364,469860098916_103
11,2014,469860098932,1,101,12,6682,469860098932_101
11,2014,469860098994,1,101,12,26546,469860098994_101
11,2014,469860098994,1,102,12,26546,469860098994_102
11,2014,469860098994,1,103,12,26546,469860098994_103
11,2014,469860098995,1,101,12,49051,469860098995_101
11,2014,469860098995,1,102,12,49051,469860098995_102
11,2014,469860101162,1,101,12,528,469860101162_101
11,2014,469860101162,1,102,12,528,469860101162_102
11,2014,469860101324,1,101,12,8921,469860101324_101
11,2014,469860101324,1,102,12,8921,469860101324_102
11,2014,469860101324,1,103,12,8921,469860101324_103
11,2014,469860101324,1,104,12,8921,469860101324_104
11,2014,469860101324,1,105,12,8921,469860101324_105
11,2014,469860101375,1,101,12,7595,469860101375_101
11,2014,469860101375,1,102,12,7595,469860101375_102
11,2014,469860101401,1,101,12,6315,469860101401_101
11,2014,469860101401,1,102,12,6315,469860101401_102
11,2014,469860101401,1,103,12,6315,469860101401_103
11,2014,469860101401,1,104,12,6315,469860101401_104
11,2014,469860101549,1,101,12,4091,469860101549_101
11,2014,469860101549,1,102,12,4091,469860101549_102
11,2014,469860101549,1,103,12,4091,469860101549_103
11,2014,469860101692,1,101,12,1,469860101692_101
11,2014,469860101692,1,102,12,1,469860101692_102
11,2014,469860101705,1,101,12,0,469860101705_101
11,2014,469860101705,1,102,12,0,469860101705_102
11,2014,469860101705,1,103,12,0,469860101705_103
11,2014,469860101797,1,101,12,3459,469860101797_101
11,2014,469860101801,1,101,12,4438,469860101801_101
11,2014,469860101801,1,102,12,4438,469860101801_102
11,2014,469860101862,1,101,12,-2308,469860101862_101
11,2014,469860101898,1,101,12,1270,469860101898_101
11,2014,469860101916,1,101,12,62142,469860101916_101
11,2014,469860101916,1,102,12,62142,469860101916_102
11,2014,469860101916,1,103,12,62142,469860101916_103
11,2014,469860101995,1,101,12,8249,469860101995_101
11,2014,469860101995,1,102,12,8249,469860101995_102
11,2014,469860114069,1,101,12,240,469860114069_101
11,2014,469860114311,1,101,12,10987,469860114311_101
11,2014,469860114311,1,102,12,10987,469860114311_102
11,2014,469860114311,1,103,12,10987,469860114311_103
11,2014,469860114311,1,104,12,10987,469860114311_104
11,2014,469860114394,1,101,12,7059,469860114394_101
11,2014,469860114394,1,102,12,7059,469860114394_102
11,2014,469860114549,1,101,12,5219,469860114549_101
11,2014,469860114549,1,102,12,5219,469860114549_102
11,2014,469860114549,1,103,12,5219,469860114549_103
11,2014,469860114549,1,104,12,5219,469860114549_104
11,2014,469860121029,1,101,12,5314,469860121029_101
11,2014,469860121029,1,102,12,5314,469860121029_102
11,2014,469860121029,1,103,12,5314,469860121029_103
11,2014,469860121029,1,104,12,5314,469860121029_104
11,2014,469860121029,1,105,12,5314,469860121029_105
11,2014,469860121046,1,101,12,5325,469860121046_101
11,2014,469860121046,1,102,12,5325,469860121046_102
11,2014,469860121138,1,101,12,2470,469860121138_101
11,2014,469860121142,1,101,12,4202,469860121142_101
11,2014,469860121196,1,101,12,1316,469860121196_101
11,2014,469860121196,1,102,12,1316,469860121196_102
11,2014,469860121196,1,103,12,1316,469860121196_103
11,2014,469860121196,1,104,12,1316,469860121196_104
11,2014,469860121196,1,105,12,1316,469860121196_105
11,2014,469860121196,1,106,12,1316,469860121196_106
11,2014,469860121196,1,107,12,1316,469860121196_107
11,2014,469860121196,1,108,12,1316,469860121196_108
11,2014,469860121196,1,109,12,1316,469860121196_109
11,2014,469860121324,1,101,12,2743,469860121324_101
11,2014,469860121324,1,102,12,2743,469860121324_102
11,2014,469860121389,1,101,12,751,469860121389_101
11,2014,469860121420,1,101,12,3400,469860121420_101
11,2014,469860121420,1,102,12,3400,469860121420_102
11,2014,469860121482,1,101,12,1171,469860121482_101
11,2014,469860121483,1,101,12,7035,469860121483_101
11,2014,469860121483,1,102,12,7035,469860121483_102
11,2014,469860121483,1,103,12,7035,469860121483_103
11,2014,469860121483,1,104,12,7035,469860121483_104
11,2014,469860121483,1,105,12,7035,469860121483_105
11,2014,469860121494,1,101,12,1827,469860121494_101
11,2014,469860121494,1,102,12,1827,469860121494_102
11,2014,469860121509,1,101,12,5042,469860121509_101
11,2014,469860121521,1,101,12,2280,469860121521_101
11,2014,469860121521,1,102,12,2280,469860121521_102
11,2014,469860121553,1,101,12,2365,469860121553_101
11,2014,469860121553,1,102,12,2365,469860121553_102
11,2014,469860121613,1,101,12,4400,469860121613_101
11,2014,469860121655,1,101,12,18214,469860121655_101
11,2014,469860121655,1,102,12,18214,469860121655_102
11,2014,469860121676,1,101,12,1871,469860121676_101
11,2014,469860121676,1,102,12,1871,469860121676_102
11,2014,469860121676,1,103,12,1871,469860121676_103
11,2014,469860121676,1,104,12,1871,469860121676_104
11,2014,469860121687,1,101,12,15558,469860121687_101
11,2014,469860121687,1,102,12,15558,469860121687_102
11,2014,469860121687,1,103,12,15558,469860121687_103
11,2014,469860121738,1,101,12,14325,469860121738_101
11,2014,469860121738,1,102,12,14325,469860121738_102
11,2014,469860121772,1,101,12,1200,469860121772_101
11,2014,469860121855,1,101,12,1621,469860121855_101
11,2014,469860121855,1,102,12,1621,469860121855_102
11,2014,469860121887,1,101,12,5502,469860121887_101
11,2014,469860121995,1,101,12,1533,469860121995_101
11,2014,469860126070,1,101,12,-2392,469860126070_101
11,2014,469860126070,1,102,12,-2392,469860126070_102
11,2014,469860126173,1,101,12,2640,469860126173_101
11,2014,469860126233,1,101,12,6485,469860126233_101
11,2014,469860126233,1,102,12,6485,469860126233_102
11,2014,469860126253,1,101,12,6836,469860126253_101
11,2014,469860126253,1,102,12,6836,469860126253_102
11,2014,469860126253,1,103,12,6836,469860126253_103
11,2014,469860126319,1,101,12,2240,469860126319_101
11,2014,469860126343,1,101,12,8091,469860126343_101
11,2014,469860126343,1,102,12,8091,469860126343_102
11,2014,469860126389,1,101,12,1798,469860126389_101
11,2014,469860126482,1,101,12,5352,469860126482_101
11,2014,469860126482,1,102,12,5352,469860126482_102
11,2014,469860126482,1,103,12,5352,469860126482_103
11,2014,469860126482,1,104,12,5352,469860126482_104
11,2014,469860126482,1,105,12,5352,469860126482_105
11,2014,469860126482,1,106,12,5352,469860126482_106
11,2014,469860126545,1,101,12,9850,469860126545_101
11,2014,469860126545,1,102,12,9850,469860126545_102
11,2014,469860126545,1,103,12,9850,469860126545_103
11,2014,469860126545,1,104,12,9850,469860126545_104
11,2014,469860126545,1,105,12,9850,469860126545_105
11,2014,469860126619,1,101,12,6132,469860126619_101
11,2014,469860126619,1,102,12,6132,469860126619_102
11,2014,469860126619,1,103,12,6132,469860126619_103
11,2014,469860126655,1,101,12,5035,469860126655_101
11,2014,469860126655,1,102,12,5035,469860126655_102
11,2014,469860126746,1,101,12,9002,469860126746_101
11,2014,469860126746,1,102,12,9002,469860126746_102
11,2014,469860126746,1,103,12,9002,469860126746_103
11,2014,469860126746,1,104,12,9002,469860126746_104
11,2014,469860126880,1,101,12,1363,469860126880_101
11,2014,469860126933,1,101,12,3388,469860126933_101
11,2014,469860126933,1,102,12,3388,469860126933_102
11,2014,469860126933,1,103,12,3388,469860126933_103
11,2014,469860126950,1,101,12,9368,469860126950_101
11,2014,469860126950,1,102,12,9368,469860126950_102
11,2014,469860126950,1,103,12,9368,469860126950_103
11,2014,469860135067,1,101,12,1040,469860135067_101
11,2014,469860135089,1,101,12,4614,469860135089_101
11,2014,469860135089,1,102,12,4614,469860135089_102
11,2014,469860135138,1,101,12,3066,469860135138_101
11,2014,469860135138,1,102,12,3066,469860135138_102
11,2014,469860135140,1,101,12,5136,469860135140_101
11,2014,469860135140,1,102,12,5136,469860135140_102
11,2014,469860135140,1,103,12,5136,469860135140_103
11,2014,469860135140,1,104,12,5136,469860135140_104
11,2014,469860135140,1,105,12,5136,469860135140_105
11,2014,469860135142,1,101,12,7631,469860135142_101
11,2014,469860135142,1,102,12,7631,469860135142_102
11,2014,469860135142,1,103,12,7631,469860135142_103
11,2014,469860135142,1,104,12,7631,469860135142_104
11,2014,469860135196,1,101,12,9446,469860135196_101
11,2014,469860135196,1,102,12,9446,469860135196_102
11,2014,469860135243,1,101,12,7938,469860135243_101
11,2014,469860135243,1,102,12,7938,469860135243_102
11,2014,469860135243,1,103,12,7938,469860135243_103
11,2014,469860135243,1,104,12,7938,469860135243_104
11,2014,469860135319,1,101,12,4310,469860135319_101
11,2014,469860135319,1,102,12,4310,469860135319_102
11,2014,469860135373,1,101,12,2492,469860135373_101
11,2014,469860135375,1,101,12,3176,469860135375_101
11,2014,469860135375,1,102,12,3176,469860135375_102
11,2014,469860135482,1,101,12,1200,469860135482_101
11,2014,469860135483,1,101,12,2419,469860135483_101
11,2014,469860135483,1,102,12,2419,469860135483_102
11,2014,469860135483,1,103,12,2419,469860135483_103
11,2014,469860135494,1,101,12,6290,469860135494_101
11,2014,469860135494,1,102,12,6290,469860135494_102
11,2014,469860135506,1,101,12,3843,469860135506_101
11,2014,469860135506,1,102,12,3843,469860135506_102
11,2014,469860135506,1,103,12,3843,469860135506_103
11,2014,469860135506,1,104,12,3843,469860135506_104
11,2014,469860135509,1,101,12,6035,469860135509_101
11,2014,469860135509,1,102,12,6035,469860135509_102
11,2014,469860135531,1,101,12,3000,469860135531_101
11,2014,469860135554,1,101,12,3731,469860135554_101
11,2014,469860135655,1,101,12,1221,469860135655_101
11,2014,469860135686,1,101,12,2942,469860135686_101
11,2014,469860135686,1,102,12,2942,469860135686_102
11,2014,469860135686,1,103,12,2942,469860135686_103
11,2014,469860135686,1,104,12,2942,469860135686_104
11,2014,469860135687,1,101,12,9965,469860135687_101
11,2014,469860135687,1,102,12,9965,469860135687_102
11,2014,469860135687,1,103,12,9965,469860135687_103
11,2014,469860135687,1,104,12,9965,469860135687_104
11,2014,469860135772,1,101,12,4682,469860135772_101
11,2014,469860135772,1,102,12,4682,469860135772_102
11,2014,469860135772,1,103,12,4682,469860135772_103
11,2014,469860135772,1,104,12,4682,469860135772_104
11,2014,469860135804,1,101,12,6776,469860135804_101
11,2014,469860135804,1,102,12,6776,469860135804_102
11,2014,469860136009,1,101,12,2944,469860136009_101
11,2014,469860136009,1,102,12,2944,469860136009_102
11,2014,469860136009,1,103,12,2944,469860136009_103
11,2014,469860136027,1,101,12,9443,469860136027_101
11,2014,469860136027,1,102,12,9443,469860136027_102
11,2014,469860136027,1,103,12,9443,469860136027_103
11,2014,469860136159,1,101,12,4038,469860136159_101
11,2014,469860136159,1,102,12,4038,469860136159_102
11,2014,469860136159,1,103,12,4038,469860136159_103
11,2014,469860136173,1,101,12,1034,469860136173_101
11,2014,469860136233,1,101,12,1241,469860136233_101
11,2014,469860136240,1,101,12,6640,469860136240_101
11,2014,469860136240,1,102,12,6640,469860136240_102
11,2014,469860136240,1,103,12,6640,469860136240_103
11,2014,469860136255,1,101,12,8860,469860136255_101
11,2014,469860136255,1,102,12,8860,469860136255_102
11,2014,469860136344,1,101,12,5308,469860136344_101
11,2014,469860136344,1,102,12,5308,469860136344_102
11,2014,469860136381,1,101,12,2507,469860136381_101
11,2014,469860136392,1,101,12,115,469860136392_101
11,2014,469860136392,1,102,12,115,469860136392_102
11,2014,469860136502,1,101,12,10173,469860136502_101
11,2014,469860136502,1,102,12,10173,469860136502_102
11,2014,469860136502,1,103,12,10173,469860136502_103
11,2014,469860136502,1,104,12,10173,469860136502_104
11,2014,469860136502,1,105,12,10173,469860136502_105
11,2014,469860136516,1,101,12,3135,469860136516_101
11,2014,469860136545,1,101,12,7735,469860136545_101
11,2014,469860136585,1,101,12,1433,469860136585_101
11,2014,469860136585,1,102,12,4207,469860136585_102
11,2014,469860136593,1,101,12,4798,469860136593_101
11,2014,469860136593,1,102,12,4798,469860136593_102
11,2014,469860136613,1,101,12,255,469860136613_101
11,2014,469860136619,1,101,12,2080,469860136619_101
11,2014,469860136619,1,102,12,2080,469860136619_102
11,2014,469860136631,1,101,12,5749,469860136631_101
11,2014,469860136631,1,102,12,5749,469860136631_102
11,2014,469860136631,1,103,12,5749,469860136631_103
11,2014,469860136631,1,104,12,5749,469860136631_104
11,2014,469860136631,1,105,12,5749,469860136631_105
11,2014,469860136696,1,101,12,12478,469860136696_101
11,2014,469860136696,1,102,12,12478,469860136696_102
11,2014,469860136755,1,101,12,6048,469860136755_101
11,2014,469860136755,1,102,12,6048,469860136755_102
11,2014,469860136755,1,103,12,6048,469860136755_103
11,2014,469860136755,1,104,12,6048,469860136755_104
11,2014,469860136757,1,101,12,302,469860136757_101
11,2014,469860136757,1,102,12,302,469860136757_102
11,2014,469860136880,1,101,12,1900,469860136880_101
11,2014,469860136894,1,101,12,1036,469860136894_101
11,2014,469860136894,1,102,12,1036,469860136894_102
11,2014,469860136894,1,103,12,1036,469860136894_103
11,2014,469860136894,1,104,12,1036,469860136894_104
11,2014,469860136894,1,105,12,1036,469860136894_105
11,2014,469860136933,1,101,12,9375,469860136933_101
11,2014,469860136950,1,101,12,2044,469860136950_101
11,2014,469860138060,1,101,12,3765,469860138060_101
11,2014,469860138197,1,101,12,29557,469860138197_101
11,2014,469860138197,1,102,12,29557,469860138197_102
11,2014,469860138207,1,101,12,6004,469860138207_101
11,2014,469860138207,1,102,12,6004,469860138207_102
11,2014,469860138207,1,103,12,6004,469860138207_103
11,2014,469860138207,1,104,12,6004,469860138207_104
11,2014,469860138207,1,105,12,6004,469860138207_105
11,2014,469860138630,1,101,12,6862,469860138630_101
11,2014,469860138831,1,101,12,3120,469860138831_101
11,2014,469860138916,1,101,12,6766,469860138916_101
11,2014,469860138916,1,102,12,6766,469860138916_102
11,2014,469860138944,1,101,12,16923,469860138944_101
11,2014,469860138944,1,102,12,16923,469860138944_102
11,2014,469860138944,1,103,12,16923,469860138944_103
11,2014,469860138944,1,104,12,16923,469860138944_104
11,2014,469860172099,1,101,12,3669,469860172099_101
11,2014,469860172099,1,102,12,3669,469860172099_102
11,2014,469860172099,1,103,12,3669,469860172099_103
11,2014,469860172099,1,104,12,3669,469860172099_104
11,2014,469860172099,1,105,12,3669,469860172099_105
11,2014,469860172099,1,106,12,3669,469860172099_106
11,2014,469860172099,1,107,12,3669,469860172099_107
11,2014,469860172276,1,101,12,5938,469860172276_101
11,2014,469860172276,1,102,12,5938,469860172276_102
11,2014,469860172276,1,103,12,5938,469860172276_103
11,2014,469860172276,1,104,12,5938,469860172276_104
11,2014,469860172276,1,105,12,5938,469860172276_105
11,2014,469860172373,1,101,12,1360,469860172373_101
11,2014,469860172535,1,101,12,3690,469860172535_101
11,2014,469860172535,1,102,12,3690,469860172535_102
11,2014,469860172676,1,101,12,5963,469860172676_101
11,2014,469860172676,1,102,12,5963,469860172676_102
11,2014,469860172676,1,103,12,5963,469860172676_103
11,2014,469860172676,1,104,12,5963,469860172676_104
11,2014,469860172787,1,101,12,2502,469860172787_101
11,2014,469860172840,1,101,12,4206,469860172840_101
11,2014,469860172840,1,102,12,4206,469860172840_102
11,2014,469860199029,1,101,12,6520,469860199029_101
11,2014,469860199029,1,102,12,6520,469860199029_102
11,2014,469860199029,1,103,12,6520,469860199029_103
11,2014,469860199040,1,101,12,1414,469860199040_101
11,2014,469860199067,1,101,12,1539,469860199067_101
11,2014,469860199067,1,102,12,1539,469860199067_102
11,2014,469860199196,1,101,12,9353,469860199196_101
11,2014,469860199240,1,101,12,7960,469860199240_101
11,2014,469860199240,1,102,12,7960,469860199240_102
11,2014,469860199240,1,103,12,7960,469860199240_103
11,2014,469860199240,1,104,12,7960,469860199240_104
11,2014,469860199240,1,105,12,7960,469860199240_105
11,2014,469860199268,1,101,12,2862,469860199268_101
11,2014,469860199268,1,102,12,2862,469860199268_102
11,2014,469860199283,1,101,12,1080,469860199283_101
11,2014,469860199291,1,101,12,24611,469860199291_101
11,2014,469860199291,1,102,12,24611,469860199291_102
11,2014,469860199316,1,101,12,16536,469860199316_101
11,2014,469860199316,1,102,12,16536,469860199316_102
11,2014,469860199316,1,103,12,16536,469860199316_103
11,2014,469860199373,1,101,12,4425,469860199373_101
11,2014,469860199373,1,102,12,4425,469860199373_102
11,2014,469860199420,1,101,12,1439,469860199420_101
11,2014,469860199420,1,102,12,1439,469860199420_102
11,2014,469860199440,1,101,12,1430,469860199440_101
11,2014,469860199483,1,101,12,0,469860199483_101
11,2014,469860199502,1,101,12,7406,469860199502_101
11,2014,469860199502,1,102,12,7406,469860199502_102
11,2014,469860199502,1,103,12,7406,469860199502_103
11,2014,469860199502,1,104,12,7406,469860199502_104
11,2014,469860199502,1,105,12,7406,469860199502_105
11,2014,469860199502,1,106,12,7406,469860199502_106
11,2014,469860199506,1,101,12,4371,469860199506_101
11,2014,469860199506,1,102,12,4371,469860199506_102
11,2014,469860199506,1,103,12,4371,469860199506_103
11,2014,469860199506,1,104,12,4371,469860199506_104
11,2014,469860199509,1,101,12,1439,469860199509_101
11,2014,469860199509,1,102,12,1439,469860199509_102
11,2014,469860199531,1,101,12,5188,469860199531_101
11,2014,469860199531,1,102,12,5188,469860199531_102
11,2014,469860199531,1,103,12,5188,469860199531_103
11,2014,469860199531,1,104,12,5188,469860199531_104
11,2014,469860199531,1,105,12,5188,469860199531_105
11,2014,469860199584,1,101,12,250,469860199584_101
11,2014,469860199584,1,102,12,250,469860199584_102
11,2014,469860199599,1,101,12,1060,469860199599_101
11,2014,469860199622,1,101,12,657,469860199622_101
11,2014,469860199631,1,101,12,3846,469860199631_101
11,2014,469860199631,1,102,12,3846,469860199631_102
11,2014,469860199689,1,101,12,59,469860199689_101
11,2014,469860199689,1,102,12,59,469860199689_102
11,2014,469860199772,1,101,12,3189,469860199772_101
11,2014,469860199788,1,101,12,6890,469860199788_101
11,2014,469860199788,1,102,12,6890,469860199788_102
11,2014,469860199804,1,101,12,0,469860199804_101
11,2014,469860199804,1,102,12,0,469860199804_102
11,2014,469860199880,1,101,12,9509,469860199880_101
11,2014,469860199880,1,102,12,9509,469860199880_102
11,2014,469860199880,1,103,12,9509,469860199880_103
11,2014,469860199887,1,101,12,6711,469860199887_101
11,2014,469860199887,1,102,12,6711,469860199887_102
11,2014,469860199903,1,101,12,38285,469860199903_101
11,2014,469860199903,1,102,12,38285,469860199903_102
11,2014,469860204089,1,101,12,1601,469860204089_101
11,2014,469860204294,1,101,12,11774,469860204294_101
11,2014,469860204324,1,101,12,5669,469860204324_101
11,2014,469860204375,1,101,12,2968,469860204375_101
11,2014,469860204375,1,102,12,2968,469860204375_102
11,2014,469860204375,1,103,12,2968,469860204375_103
11,2014,469860204375,1,104,12,2968,469860204375_104
11,2014,469860204375,1,105,12,2968,469860204375_105
11,2014,469860204375,1,106,12,2968,469860204375_106
11,2014,469860204537,1,101,12,0,469860204537_101
11,2014,469860204630,1,101,12,12661,469860204630_101
11,2014,469860204630,1,102,12,12661,469860204630_102
11,2014,469860204831,1,101,12,16133,469860204831_101
11,2014,469860204831,1,102,12,16133,469860204831_102
11,2014,469860204831,1,103,12,16133,469860204831_103
11,2014,469860204831,1,104,12,16133,469860204831_104
11,2014,469860204944,1,101,12,8593,469860204944_101
11,2014,469860204944,1,102,12,8593,469860204944_102
11,2014,469860204944,1,103,12,8593,469860204944_103
11,2014,469860204944,1,104,12,8593,469860204944_104
11,2014,469860209067,1,101,12,2624,469860209067_101
11,2014,469860209067,1,102,12,2624,469860209067_102
11,2014,469860209067,1,103,12,2624,469860209067_103
11,2014,469860209070,1,101,12,1703,469860209070_101
11,2014,469860209133,1,101,12,13960,469860209133_101
11,2014,469860209133,1,102,12,13960,469860209133_102
11,2014,469860209133,1,103,12,13960,469860209133_103
11,2014,469860209133,1,104,12,13960,469860209133_104
11,2014,469860209133,1,105,12,13960,469860209133_105
11,2014,469860209133,1,106,12,13960,469860209133_106
11,2014,469860209173,1,101,12,3282,469860209173_101
11,2014,469860209173,1,102,12,3282,469860209173_102
11,2014,469860209360,1,101,12,5935,469860209360_101
11,2014,469860209448,1,101,12,9686,469860209448_101
11,2014,469860209448,1,102,12,9686,469860209448_102
11,2014,469860209454,1,101,12,7745,469860209454_101
11,2014,469860209454,1,102,12,7745,469860209454_102
11,2014,469860209516,1,101,12,5756,469860209516_101
11,2014,469860209516,1,102,12,5756,469860209516_102
11,2014,469860209516,1,103,12,5756,469860209516_103
11,2014,469860209516,1,104,12,5756,469860209516_104
11,2014,469860209619,1,101,12,11369,469860209619_101
11,2014,469860209619,1,102,12,11369,469860209619_102
11,2014,469860209619,1,103,12,11369,469860209619_103
11,2014,469860209619,1,104,12,11369,469860209619_104
11,2014,469860209631,1,101,12,12659,469860209631_101
11,2014,469860209631,1,102,12,12659,469860209631_102
11,2014,469860209631,1,103,12,12659,469860209631_103
11,2014,469860209676,1,101,12,3720,469860209676_101
11,2014,469860209689,1,101,12,431,469860209689_101
11,2014,469860209689,1,102,12,431,469860209689_102
11,2014,469860209731,1,101,12,12468,469860209731_101
11,2014,469860209731,1,102,12,12468,469860209731_102
11,2014,469860209731,1,103,12,12468,469860209731_103
11,2014,469860209770,1,101,12,6360,469860209770_101
11,2014,469860209770,1,102,12,6360,469860209770_102
11,2014,469860209894,1,101,12,2372,469860209894_101
11,2014,469860209894,1,102,12,2372,469860209894_102
11,2014,469860209894,1,103,12,2372,469860209894_103
11,2014,469860209894,1,104,12,2372,469860209894_104
11,2014,469860209894,1,105,12,2372,469860209894_105
11,2014,469860209894,1,106,12,2372,469860209894_106
11,2014,469860209950,1,101,12,8630,469860209950_101
11,2014,469860209950,1,102,12,8630,469860209950_102
11,2014,469860209958,1,101,12,10057,469860209958_101
11,2014,469860209958,1,102,12,10057,469860209958_102
11,2014,469860215023,1,101,12,2268,469860215023_101
11,2014,469860215023,1,102,12,2268,469860215023_102
11,2014,469860215023,1,103,12,2268,469860215023_103
11,2014,469860215070,1,101,12,2548,469860215070_101
11,2014,469860215070,1,102,12,2548,469860215070_102
11,2014,469860215070,1,103,12,2548,469860215070_103
11,2014,469860215070,1,104,12,2548,469860215070_104
11,2014,469860215089,1,101,12,2527,469860215089_101
11,2014,469860215149,1,101,12,2551,469860215149_101
11,2014,469860215149,1,102,12,2551,469860215149_102
11,2014,469860215149,1,103,12,2551,469860215149_103
11,2014,469860215173,1,101,12,2934,469860215173_101
11,2014,469860215173,1,102,12,2934,469860215173_102
11,2014,469860215173,1,103,12,2934,469860215173_103
11,2014,469860215173,1,104,12,2934,469860215173_104
11,2014,469860215207,1,101,12,6240,469860215207_101
11,2014,469860215207,1,102,12,6240,469860215207_102
11,2014,469860215259,1,101,12,37809,469860215259_101
11,2014,469860215259,1,102,12,37809,469860215259_102
11,2014,469860215369,1,101,12,61298,469860215369_101
11,2014,469860215369,1,102,12,61298,469860215369_102
11,2014,469860215375,1,101,12,7297,469860215375_101
11,2014,469860215448,1,101,12,3868,469860215448_101
11,2014,469860215454,1,101,12,4370,469860215454_101
