SHHADID,SPANEL,SSUID,SWAVE,PNUM,MONTHCODE,THTOTINC,unique_ID_2
11,2014,469136021740,3,101,12,687,469136021740_101
11,2014,469136021791,3,101,12,733,469136021791_101
11,2014,469136126156,3,101,12,1000,469136126156_101
11,2014,469136126156,3,102,12,1000,469136126156_102
11,2014,469136126156,3,103,12,1000,469136126156_103
11,2014,469136126629,3,101,12,13737,469136126629_101
11,2014,469136126629,3,102,12,13737,469136126629_102
11,2014,469136126629,3,103,12,13737,469136126629_103
11,2014,469136126629,3,104,12,13737,469136126629_104
11,2014,469136126629,3,105,12,13737,469136126629_105
11,2014,469136126629,3,201,12,13737,469136126629_201
11,2014,469136126707,3,101,12,3322,469136126707_101
11,2014,469136126707,3,102,12,3322,469136126707_102
21,2014,469136126740,3,101,12,4116,469136126740_101
21,2014,469136126740,3,102,12,4116,469136126740_102
11,2014,469136126791,3,101,12,2986,469136126791_101
11,2014,469136126791,3,102,12,2986,469136126791_102
11,2014,469136126791,3,103,12,2986,469136126791_103
31,2014,469136274740,3,101,12,2769,469136274740_101
31,2014,469136382068,3,101,12,876,469136382068_101
21,2014,469136382629,3,101,12,7222,469136382629_101
21,2014,469136382629,3,201,12,7222,469136382629_201
11,2014,469136382748,3,101,12,1070,469136382748_101
11,2014,469136382791,3,101,12,600,469136382791_101
11,2014,469136400068,3,101,12,3207,469136400068_101
11,2014,469136400791,3,101,12,2947,469136400791_101
11,2014,469136400791,3,102,12,2947,469136400791_102
11,2014,469136400791,3,103,12,2947,469136400791_103
11,2014,469136403068,3,101,12,2722,469136403068_101
11,2014,469136403068,3,102,12,2722,469136403068_102
11,2014,469136403068,3,103,12,2722,469136403068_103
11,2014,469136403068,3,104,12,2722,469136403068_104
11,2014,469136403068,3,105,12,2722,469136403068_105
11,2014,469136403068,3,106,12,2722,469136403068_106
11,2014,469136403748,3,101,12,8,469136403748_101
11,2014,469136421068,3,101,12,3832,469136421068_101
11,2014,469136421068,3,102,12,3832,469136421068_102
11,2014,469136421740,3,101,12,1734,469136421740_101
11,2014,469136421748,3,101,12,2928,469136421748_101
11,2014,469136421748,3,102,12,2928,469136421748_102
11,2014,469136421748,3,103,12,2928,469136421748_103
11,2014,469136421748,3,104,12,2928,469136421748_104
11,2014,469136421748,3,201,12,2928,469136421748_201
31,2014,469136421865,3,101,12,7127,469136421865_101
31,2014,469136421865,3,102,12,7127,469136421865_102
31,2014,469136421865,3,103,12,7127,469136421865_103
31,2014,469136421865,3,104,12,7127,469136421865_104
11,2014,469136508714,3,101,12,753,469136508714_101
21,2014,469136508740,3,101,12,4085,469136508740_101
21,2014,469136508740,3,102,12,4085,469136508740_102
11,2014,469136508748,3,101,12,2120,469136508748_101
11,2014,469136908434,3,101,12,3250,469136908434_101
11,2014,469136908434,3,102,12,3250,469136908434_102
31,2014,469136908707,3,101,12,3151,469136908707_101
31,2014,469136908707,3,102,12,3151,469136908707_102
31,2014,469136908707,3,103,12,3151,469136908707_103
31,2014,469136908707,3,104,12,3151,469136908707_104
11,2014,469136908791,3,101,12,3764,469136908791_101
11,2014,469136908791,3,102,12,3764,469136908791_102
11,2014,469136908791,3,103,12,3764,469136908791_103
11,2014,469136908865,3,101,12,3407,469136908865_101
11,2014,469136911068,3,101,12,661,469136911068_101
11,2014,469136911434,3,101,12,1000,469136911434_101
11,2014,469136911629,3,101,12,1466,469136911629_101
11,2014,469136911629,3,102,12,1466,469136911629_102
11,2014,469136911629,3,103,12,1466,469136911629_103
11,2014,469136911707,3,101,12,1703,469136911707_101
11,2014,469136911707,3,102,12,1703,469136911707_102
11,2014,469136911707,3,103,12,1703,469136911707_103
11,2014,469276285035,3,101,12,12945,469276285035_101
11,2014,469276285035,3,102,12,12945,469276285035_102
11,2014,469276285035,3,103,12,12945,469276285035_103
11,2014,469276285035,3,104,12,12945,469276285035_104
11,2014,469276285035,3,201,12,12945,469276285035_201
11,2014,469276285067,3,101,12,755,469276285067_101
11,2014,469276285373,3,101,12,600,469276285373_101
11,2014,469276285887,3,101,12,850,469276285887_101
11,2014,469276860676,3,103,12,3832,469276860676_103
31,2014,469276860887,3,101,12,3410,469276860887_101
11,2014,469285037089,3,101,12,1455,469285037089_101
11,2014,469285037089,3,102,12,1455,469285037089_102
11,2014,469285037089,3,103,12,1455,469285037089_103
11,2014,469285037401,3,101,12,2733,469285037401_101
11,2014,469285037401,3,102,12,2733,469285037401_102
11,2014,469285043046,3,101,12,4529,469285043046_101
11,2014,469285043046,3,102,12,4529,469285043046_102
11,2014,469285043046,3,103,12,4529,469285043046_103
11,2014,469285043046,3,301,12,4529,469285043046_301
21,2014,469285043506,3,103,12,208,469285043506_103
11,2014,469285043738,3,101,12,2831,469285043738_101
11,2014,469285043738,3,102,12,2831,469285043738_102
11,2014,469285043967,3,101,12,2288,469285043967_101
11,2014,469285043967,3,102,12,2288,469285043967_102
31,2014,469285046040,3,101,12,4530,469285046040_101
31,2014,469285046040,3,301,12,4530,469285046040_301
31,2014,469285046040,3,302,12,4530,469285046040_302
31,2014,469285046040,3,303,12,4530,469285046040_303
31,2014,469285046196,3,101,12,2391,469285046196_101
11,2014,469285046324,3,101,12,4733,469285046324_101
11,2014,469285046324,3,102,12,4733,469285046324_102
11,2014,469285046324,3,103,12,4733,469285046324_103
11,2014,469285046324,3,104,12,4733,469285046324_104
31,2014,469285046509,3,101,12,8162,469285046509_101
31,2014,469285046509,3,301,12,8162,469285046509_301
31,2014,469285046509,3,302,12,8162,469285046509_302
21,2014,469285046772,3,101,12,6107,469285046772_101
21,2014,469285046772,3,102,12,6107,469285046772_102
21,2014,469285046772,3,103,12,6107,469285046772_103
21,2014,469285046772,3,104,12,6107,469285046772_104
11,2014,469285046855,3,101,12,5121,469285046855_101
21,2014,469285046855,3,102,12,7665,469285046855_102
31,2014,469285046855,3,103,12,3943,469285046855_103
31,2014,469285046855,3,201,12,3943,469285046855_201
31,2014,469285046855,3,202,12,3943,469285046855_202
11,2014,469285046916,3,101,12,4039,469285046916_101
11,2014,469285046916,3,102,12,4039,469285046916_102
11,2014,469285049116,3,101,12,4004,469285049116_101
11,2014,469285049116,3,102,12,4004,469285049116_102
31,2014,469285049116,3,103,12,2214,469285049116_103
11,2014,469285049116,3,104,12,4004,469285049116_104
11,2014,469285049116,3,105,12,4004,469285049116_105
11,2014,469285049116,3,106,12,4004,469285049116_106
11,2014,469285049116,3,107,12,4004,469285049116_107
31,2014,469285049116,3,301,12,2214,469285049116_301
11,2014,469285049267,3,101,12,9563,469285049267_101
11,2014,469285049267,3,102,12,9563,469285049267_102
11,2014,469285049268,3,101,12,10283,469285049268_101
11,2014,469285049268,3,102,12,10283,469285049268_102
11,2014,469285049268,3,103,12,10283,469285049268_103
11,2014,469285049531,3,101,12,6036,469285049531_101
11,2014,469285049531,3,102,12,6036,469285049531_102
11,2014,469285049596,3,101,12,3048,469285049596_101
11,2014,469285057401,3,101,12,3124,469285057401_101
11,2014,469285057401,3,102,12,3124,469285057401_102
21,2014,469285057401,3,103,12,0,469285057401_103
11,2014,469285057401,3,104,12,3124,469285057401_104
11,2014,469285057401,3,301,12,3124,469285057401_301
11,2014,469285057549,3,101,12,6863,469285057549_101
11,2014,469285057549,3,102,12,6863,469285057549_102
11,2014,469285057705,3,101,12,9523,469285057705_101
11,2014,469285057705,3,102,12,9523,469285057705_102
11,2014,469285057844,3,101,12,5216,469285057844_101
11,2014,469285057862,3,101,12,1442,469285057862_101
11,2014,469285068324,3,101,12,36694,469285068324_101
11,2014,469285068324,3,102,12,36694,469285068324_102
11,2014,469285068401,3,101,12,30845,469285068401_101
11,2014,469285068401,3,201,12,30845,469285068401_201
11,2014,469285068420,3,101,12,781,469285068420_101
11,2014,469285068420,3,102,12,836,469285068420_102
31,2014,469285068509,3,101,12,4531,469285068509_101
31,2014,469285068509,3,102,12,4531,469285068509_102
11,2014,469285068584,3,101,12,500,469285068584_101
11,2014,469285068584,3,301,12,500,469285068584_301
11,2014,469285068862,3,101,12,7698,469285068862_101
11,2014,469285068862,3,102,12,7698,469285068862_102
11,2014,469285068862,3,103,12,7698,469285068862_103
11,2014,469285068862,3,104,12,7698,469285068862_104
11,2014,469285068979,3,101,12,7047,469285068979_101
11,2014,469285068979,3,102,12,7047,469285068979_102
11,2014,469285068979,3,103,12,7047,469285068979_103
11,2014,469285068979,3,104,12,7047,469285068979_104
11,2014,469285068979,3,105,12,7047,469285068979_105
11,2014,469285068979,3,301,12,7047,469285068979_301
11,2014,469285086243,3,101,12,782,469285086243_101
11,2014,469285086687,3,101,12,2080,469285086687_101
32,2014,469285086687,3,102,12,0,469285086687_102
32,2014,469285086687,3,104,12,0,469285086687_104
11,2014,469285092097,3,101,12,10733,469285092097_101
11,2014,469285092097,3,102,12,10733,469285092097_102
31,2014,469285092291,3,101,12,5549,469285092291_101
31,2014,469285092291,3,301,12,3424,469285092291_301
11,2014,469285092365,3,101,12,3569,469285092365_101
11,2014,469285092365,3,102,12,3569,469285092365_102
11,2014,469285092365,3,103,12,3569,469285092365_103
11,2014,469285092365,3,104,12,3569,469285092365_104
11,2014,469285092778,3,101,12,10210,469285092778_101
11,2014,469285092778,3,102,12,10210,469285092778_102
11,2014,469285092903,3,101,12,8208,469285092903_101
11,2014,469285092903,3,102,12,8208,469285092903_102
11,2014,469285092903,3,103,12,8208,469285092903_103
11,2014,469285092903,3,104,12,8208,469285092903_104
21,2014,469285092988,3,101,12,1976,469285092988_101
21,2014,469285092988,3,102,12,1976,469285092988_102
11,2014,469285098537,3,101,12,661,469285098537_101
21,2014,469285098862,3,101,12,4365,469285098862_101
21,2014,469285098862,3,103,12,4365,469285098862_103
21,2014,469285098862,3,104,12,4365,469285098862_104
21,2014,469285098862,3,105,12,4365,469285098862_105
21,2014,469285098862,3,301,12,4365,469285098862_301
21,2014,469285098862,3,302,12,4365,469285098862_302
21,2014,469285098862,3,303,12,4365,469285098862_303
21,2014,469285098862,3,304,12,4365,469285098862_304
21,2014,469285098862,3,305,12,4365,469285098862_305
21,2014,469285098862,3,306,12,4365,469285098862_306
21,2014,469285098862,3,307,12,4365,469285098862_307
11,2014,469285098995,3,101,12,5451,469285098995_101
11,2014,469285098995,3,102,12,5451,469285098995_102
11,2014,469285098995,3,103,12,5451,469285098995_103
11,2014,469285098995,3,104,12,5451,469285098995_104
11,2014,469285098995,3,105,12,5451,469285098995_105
11,2014,469285098995,3,106,12,5451,469285098995_106
11,2014,469285101375,3,101,12,1700,469285101375_101
11,2014,469285101692,3,101,12,1938,469285101692_101
11,2014,469285101916,3,101,12,1833,469285101916_101
11,2014,469285101932,3,101,12,4093,469285101932_101
11,2014,469285114149,3,101,12,9377,469285114149_101
11,2014,469285114207,3,101,12,9788,469285114207_101
11,2014,469285114207,3,102,12,9788,469285114207_102
11,2014,469285114207,3,301,12,9788,469285114207_301
31,2014,469285114660,3,101,12,5279,469285114660_101
31,2014,469285114660,3,102,12,5279,469285114660_102
11,2014,469285121035,3,101,12,1613,469285121035_101
11,2014,469285121035,3,103,12,1613,469285121035_103
11,2014,469285121035,3,104,12,1613,469285121035_104
11,2014,469285121255,3,101,12,1755,469285121255_101
11,2014,469285121255,3,102,12,1755,469285121255_102
11,2014,469285121344,3,101,12,4311,469285121344_101
11,2014,469285121344,3,102,12,4311,469285121344_102
11,2014,469285121585,3,101,12,58507,469285121585_101
11,2014,469285121585,3,102,12,58507,469285121585_102
31,2014,469285121585,3,103,12,0,469285121585_103
11,2014,469285121585,3,201,12,58507,469285121585_201
11,2014,469285121676,3,101,12,1810,469285121676_101
11,2014,469285121689,3,101,12,5758,469285121689_101
11,2014,469285121689,3,102,12,5758,469285121689_102
11,2014,469285121696,3,101,12,4461,469285121696_101
11,2014,469285121696,3,102,12,4461,469285121696_102
11,2014,469285121880,3,101,12,12986,469285121880_101
11,2014,469285121880,3,102,12,12986,469285121880_102
11,2014,469285121880,3,103,12,12986,469285121880_103
31,2014,469285121880,3,104,12,12986,469285121880_104
11,2014,469285121880,3,301,12,12986,469285121880_301
11,2014,469285121880,3,302,12,12986,469285121880_302
11,2014,469285121887,3,101,12,7870,469285121887_101
11,2014,469285121887,3,301,12,7870,469285121887_301
32,2014,469285135080,3,102,12,4062,469285135080_102
31,2014,469285135276,3,101,12,4597,469285135276_101
31,2014,469285135276,3,102,12,4597,469285135276_102
31,2014,469285135276,3,301,12,4597,469285135276_301
11,2014,469285135373,3,101,12,1939,469285135373_101
11,2014,469285135381,3,101,12,517,469285135381_101
11,2014,469285135392,3,101,12,3393,469285135392_101
11,2014,469285135392,3,102,12,3393,469285135392_102
11,2014,469285135392,3,103,12,3393,469285135392_103
11,2014,469285135392,3,104,12,3393,469285135392_104
11,2014,469285135392,3,105,12,3393,469285135392_105
11,2014,469285135516,3,101,12,13186,469285135516_101
11,2014,469285135516,3,102,12,13186,469285135516_102
11,2014,469285135516,3,201,12,13186,469285135516_201
11,2014,469285135516,3,202,12,13186,469285135516_202
11,2014,469285135599,3,101,12,300,469285135599_101
11,2014,469285135599,3,104,12,300,469285135599_104
11,2014,469285135613,3,101,12,7183,469285135613_101
11,2014,469285135613,3,102,12,7183,469285135613_102
11,2014,469285135676,3,101,12,3296,469285135676_101
11,2014,469285135676,3,102,12,3296,469285135676_102
11,2014,469285135696,3,101,12,1848,469285135696_101
11,2014,469285135696,3,102,12,1848,469285135696_102
11,2014,469285135737,3,101,12,1278,469285135737_101
11,2014,469285135757,3,101,12,6758,469285135757_101
11,2014,469285135757,3,102,12,6758,469285135757_102
11,2014,469285135887,3,101,12,367,469285135887_101
11,2014,469285136097,3,101,12,3036,469285136097_101
11,2014,469285136097,3,102,12,3036,469285136097_102
11,2014,469285136283,3,101,12,8647,469285136283_101
11,2014,469285136283,3,102,12,8647,469285136283_102
31,2014,469285136283,3,103,12,3896,469285136283_103
31,2014,469285136316,3,103,12,11662,469285136316_103
11,2014,469285136449,3,101,12,7643,469285136449_101
11,2014,469285136449,3,102,12,7643,469285136449_102
11,2014,469285136903,3,101,12,4046,469285136903_101
11,2014,469285136903,3,102,12,4046,469285136903_102
31,2014,469285136905,3,101,12,11186,469285136905_101
31,2014,469285136905,3,102,12,11186,469285136905_102
11,2014,469285136946,3,101,12,8796,469285136946_101
11,2014,469285136946,3,102,12,8796,469285136946_102
11,2014,469285172324,3,101,12,904,469285172324_101
11,2014,469285172375,3,101,12,1200,469285172375_101
11,2014,469285172375,3,102,12,1200,469285172375_102
11,2014,469285172401,3,101,12,1060,469285172401_101
11,2014,469285172692,3,101,12,14754,469285172692_101
11,2014,469285172692,3,102,12,14754,469285172692_102
11,2014,469285172692,3,103,12,14754,469285172692_103
11,2014,469285172844,3,101,12,6182,469285172844_101
11,2014,469285172994,3,101,12,-596,469285172994_101
11,2014,469285172994,3,102,12,-596,469285172994_102
11,2014,469285172994,3,103,12,-596,469285172994_103
11,2014,469285172994,3,104,12,-596,469285172994_104
11,2014,469285172994,3,301,12,-596,469285172994_301
11,2014,469285185389,3,101,12,4381,469285185389_101
11,2014,469285199142,3,101,12,9489,469285199142_101
11,2014,469285199319,3,101,12,914,469285199319_101
11,2014,469285199319,3,102,12,914,469285199319_102
11,2014,469285199389,3,101,12,4709,469285199389_101
11,2014,469285199389,3,301,12,4709,469285199389_301
11,2014,469285209944,3,101,12,1993,469285209944_101
11,2014,469285228852,3,101,12,3897,469285228852_101
11,2014,469285228946,3,101,12,5747,469285228946_101
11,2014,469285228946,3,102,12,5747,469285228946_102
11,2014,469285228964,3,101,12,14398,469285228964_101
11,2014,469285228964,3,102,12,14398,469285228964_102
11,2014,469285256080,3,101,12,1000,469285256080_101
11,2014,469285256123,3,101,12,5420,469285256123_101
11,2014,469285256123,3,102,12,5420,469285256123_102
11,2014,469285256123,3,103,12,5420,469285256123_103
11,2014,469285256373,3,101,12,3750,469285256373_101
21,2014,469285256757,3,101,12,2391,469285256757_101
21,2014,469285256757,3,102,12,2391,469285256757_102
21,2014,469285256757,3,103,12,2391,469285256757_103
11,2014,469285256787,3,102,12,7766,469285256787_102
11,2014,469285256787,3,103,12,7766,469285256787_103
11,2014,469285256787,3,104,12,7766,469285256787_104
11,2014,469285256787,3,105,12,7766,469285256787_105
11,2014,469285256787,3,106,12,7766,469285256787_106
11,2014,469285256787,3,301,12,7766,469285256787_301
31,2014,469285256880,3,101,12,8857,469285256880_101
31,2014,469285256880,3,102,12,8857,469285256880_102
31,2014,469285256880,3,301,12,8857,469285256880_301
11,2014,469285276089,3,101,12,25452,469285276089_101
11,2014,469285276089,3,102,12,25452,469285276089_102
11,2014,469285276089,3,103,12,25452,469285276089_103
11,2014,469285276089,3,104,12,25452,469285276089_104
11,2014,469285276089,3,105,12,25452,469285276089_105
31,2014,469285276196,3,101,12,2214,469285276196_101
31,2014,469285276196,3,102,12,2214,469285276196_102
31,2014,469285276196,3,103,12,2214,469285276196_103
31,2014,469285276196,3,201,12,2214,469285276196_201
31,2014,469285276196,3,301,12,0,469285276196_301
21,2014,469285276420,3,101,12,1233,469285276420_101
21,2014,469285276420,3,102,12,1233,469285276420_102
21,2014,469285276420,3,103,12,1233,469285276420_103
21,2014,469285276420,3,104,12,1233,469285276420_104
21,2014,469285276862,3,101,12,24334,469285276862_101
21,2014,469285276862,3,102,12,24334,469285276862_102
21,2014,469285276862,3,103,12,24334,469285276862_103
21,2014,469285276862,3,104,12,24334,469285276862_104
11,2014,469285285155,3,101,12,2090,469285285155_101
11,2014,469285285155,3,102,12,2090,469285285155_102
11,2014,469285285155,3,103,12,2090,469285285155_103
11,2014,469285285255,3,101,12,3100,469285285255_101
11,2014,469285285255,3,102,12,3100,469285285255_102
11,2014,469285285255,3,103,12,3100,469285285255_103
11,2014,469285285255,3,104,12,3100,469285285255_104
11,2014,469285285283,3,101,12,100,469285285283_101
11,2014,469285285344,3,101,12,2031,469285285344_101
11,2014,469285285787,3,101,12,2040,469285285787_101
31,2014,469285285964,3,101,12,6914,469285285964_101
31,2014,469285285964,3,102,12,6914,469285285964_102
31,2014,469285285964,3,201,12,6914,469285285964_201
31,2014,469285285964,3,202,12,6914,469285285964_202
11,2014,469285320009,3,101,12,399,469285320009_101
11,2014,469285320009,3,102,12,399,469285320009_102
11,2014,469285320009,3,103,12,399,469285320009_103
11,2014,469285320067,3,101,12,9815,469285320067_101
11,2014,469285320067,3,102,12,9815,469285320067_102
21,2014,469285320159,3,101,12,5662,469285320159_101
21,2014,469285320159,3,301,12,5662,469285320159_301
11,2014,469285320255,3,101,12,8199,469285320255_101
11,2014,469285320255,3,102,12,8199,469285320255_102
11,2014,469285320255,3,103,12,8199,469285320255_103
11,2014,469285320344,3,101,12,5049,469285320344_101
11,2014,469285320344,3,102,12,5049,469285320344_102
11,2014,469285320344,3,103,12,5049,469285320344_103
11,2014,469285320344,3,104,12,5049,469285320344_104
11,2014,469285320373,3,101,12,28113,469285320373_101
11,2014,469285320373,3,102,12,28113,469285320373_102
11,2014,469285320381,3,101,12,7233,469285320381_101
11,2014,469285320381,3,102,12,7233,469285320381_102
11,2014,469285320535,3,101,12,13460,469285320535_101
11,2014,469285320535,3,102,12,13460,469285320535_102
21,2014,469285320593,3,101,12,974,469285320593_101
11,2014,469285320613,3,101,12,13674,469285320613_101
11,2014,469285320613,3,102,12,13674,469285320613_102
11,2014,469285320757,3,101,12,6200,469285320757_101
11,2014,469285320757,3,301,12,0,469285320757_301
11,2014,469285334070,3,101,12,4799,469285334070_101
11,2014,469285334070,3,102,12,4799,469285334070_102
11,2014,469285334070,3,103,12,4799,469285334070_103
11,2014,469285334138,3,101,12,4003,469285334138_101
11,2014,469285334138,3,103,12,4003,469285334138_103
11,2014,469285334196,3,101,12,11671,469285334196_101
11,2014,469285334196,3,102,12,11671,469285334196_102
31,2014,469285334196,3,103,12,2392,469285334196_103
11,2014,469285334196,3,104,12,11671,469285334196_104
11,2014,469285334196,3,105,12,11671,469285334196_105
31,2014,469285334196,3,301,12,2392,469285334196_301
31,2014,469285334196,3,302,12,0,469285334196_302
11,2014,469285334253,3,101,12,915,469285334253_101
11,2014,469285334253,3,102,12,915,469285334253_102
21,2014,469285334343,3,101,12,1,469285334343_101
21,2014,469285334343,3,301,12,0,469285334343_301
31,2014,469285334360,3,101,12,4960,469285334360_101
31,2014,469285334360,3,102,12,4960,469285334360_102
31,2014,469285334360,3,301,12,4960,469285334360_301
31,2014,469285334360,3,302,12,4960,469285334360_302
11,2014,469285334375,3,101,12,3000,469285334375_101
11,2014,469285334375,3,102,12,3000,469285334375_102
11,2014,469285334375,3,104,12,3000,469285334375_104
11,2014,469285334375,3,105,12,3000,469285334375_105
11,2014,469285334401,3,101,12,775,469285334401_101
11,2014,469285334401,3,102,12,775,469285334401_102
11,2014,469285334401,3,201,12,775,469285334401_201
11,2014,469285334537,3,101,12,297,469285334537_101
11,2014,469285334537,3,102,12,297,469285334537_102
11,2014,469285334537,3,103,12,297,469285334537_103
11,2014,469285334537,3,104,12,297,469285334537_104
11,2014,469285334619,3,101,12,2411,469285334619_101
21,2014,469285334770,3,101,12,1433,469285334770_101
11,2014,469285334804,3,101,12,2484,469285334804_101
11,2014,469285334855,3,101,12,3620,469285334855_101
11,2014,469285334855,3,102,12,3620,469285334855_102
11,2014,469285334855,3,103,12,3620,469285334855_103
11,2014,469285334855,3,201,12,3620,469285334855_201
11,2014,469285334916,3,101,12,6306,469285334916_101
21,2014,469285334916,3,102,12,531,469285334916_102
11,2014,469285334933,3,101,12,1772,469285334933_101
11,2014,469285334933,3,102,12,1772,469285334933_102
11,2014,469285334933,3,103,12,1772,469285334933_103
11,2014,469285334979,3,101,12,6418,469285334979_101
11,2014,469285334979,3,103,12,6418,469285334979_103
31,2014,469285334995,3,101,12,3940,469285334995_101
31,2014,469285334995,3,102,12,3940,469285334995_102
31,2014,469285334995,3,103,12,3940,469285334995_103
32,2014,469285334995,3,104,12,1200,469285334995_104
11,2014,469285342375,3,101,12,3917,469285342375_101
11,2014,469285342375,3,102,12,3917,469285342375_102
11,2014,469285342375,3,301,12,3917,469285342375_301
11,2014,469285342401,3,101,12,6147,469285342401_101
11,2014,469285342401,3,102,12,6147,469285342401_102
11,2014,469285342401,3,103,12,6147,469285342401_103
11,2014,469285342401,3,104,12,6147,469285342401_104
11,2014,469285342549,3,101,12,5445,469285342549_101
11,2014,469285342549,3,102,12,5445,469285342549_102
11,2014,469285342549,3,201,12,5445,469285342549_201
11,2014,469285342844,3,101,12,1100,469285342844_101
11,2014,469285342916,3,101,12,2429,469285342916_101
11,2014,469285342916,3,102,12,2429,469285342916_102
11,2014,469285342916,3,103,12,2429,469285342916_103
11,2014,469285342979,3,101,12,10747,469285342979_101
11,2014,469285342979,3,102,12,10747,469285342979_102
11,2014,469285342995,3,101,12,8243,469285342995_101
11,2014,469285342995,3,102,12,8243,469285342995_102
11,2014,469285344324,3,101,12,4028,469285344324_101
11,2014,469285344324,3,102,12,4028,469285344324_102
11,2014,469285344324,3,301,12,4028,469285344324_301
11,2014,469285344916,3,101,12,5706,469285344916_101
11,2014,469285344979,3,101,12,2546,469285344979_101
11,2014,469285344995,3,101,12,6009,469285344995_101
11,2014,469285344995,3,102,12,6009,469285344995_102
11,2014,469285344995,3,103,12,6009,469285344995_103
11,2014,469285344995,3,104,12,6009,469285344995_104
11,2014,469285359086,3,101,12,10349,469285359086_101
11,2014,469285359086,3,102,12,10349,469285359086_102
11,2014,469285359283,3,101,12,12030,469285359283_101
11,2014,469285359283,3,102,12,12030,469285359283_102
11,2014,469285359283,3,103,12,12030,469285359283_103
11,2014,469285359283,3,104,12,12030,469285359283_104
11,2014,469285359283,3,105,12,12030,469285359283_105
11,2014,469285359449,3,101,12,7057,469285359449_101
11,2014,469285359486,3,101,12,22350,469285359486_101
11,2014,469285359486,3,102,12,22350,469285359486_102
11,2014,469285359486,3,103,12,22350,469285359486_103
11,2014,469285359486,3,104,12,22350,469285359486_104
11,2014,469285359852,3,101,12,13473,469285359852_101
11,2014,469285359852,3,102,12,13473,469285359852_102
11,2014,469285359852,3,103,12,13473,469285359852_103
11,2014,469285406324,3,101,12,905,469285406324_101
11,2014,469285406324,3,102,12,905,469285406324_102
11,2014,469285406360,3,101,12,3364,469285406360_101
11,2014,469285406360,3,102,12,3364,469285406360_102
11,2014,469285406420,3,101,12,2982,469285406420_101
11,2014,469285406420,3,201,12,2982,469285406420_201
11,2014,469285406584,3,101,12,14073,469285406584_101
11,2014,469285406584,3,102,12,14073,469285406584_102
11,2014,469285406772,3,101,12,5307,469285406772_101
21,2014,469285406894,3,101,12,4074,469285406894_101
31,2014,469285406979,3,101,12,0,469285406979_101
31,2014,469285406979,3,102,12,0,469285406979_102
31,2014,469285406979,3,103,12,0,469285406979_103
11,2014,469285408343,3,101,12,696,469285408343_101
11,2014,469285408343,3,102,12,696,469285408343_102
11,2014,469285408343,3,105,12,696,469285408343_105
11,2014,469285408401,3,101,12,18532,469285408401_101
11,2014,469285408401,3,102,12,18532,469285408401_102
31,2014,469285408401,3,103,12,1329,469285408401_103
11,2014,469285408440,3,101,12,4302,469285408440_101
31,2014,469285408509,3,101,12,2525,469285408509_101
11,2014,469285408554,3,101,12,10679,469285408554_101
11,2014,469285408554,3,201,12,10679,469285408554_201
11,2014,469285408584,3,101,12,5962,469285408584_101
11,2014,469285408584,3,102,12,5962,469285408584_102
11,2014,469285408862,3,101,12,4258,469285408862_101
11,2014,469285418196,3,101,12,735,469285418196_101
31,2014,469285418373,3,101,12,1050,469285418373_101
31,2014,469285418420,3,101,12,8772,469285418420_101
31,2014,469285418420,3,102,12,8772,469285418420_102
11,2014,469285418440,3,101,12,8123,469285418440_101
11,2014,469285418440,3,102,12,8123,469285418440_102
11,2014,469285418465,3,101,12,6261,469285418465_101
11,2014,469285418465,3,102,12,6261,469285418465_102
11,2014,469285418465,3,103,12,6261,469285418465_103
31,2014,469285418554,3,101,12,10623,469285418554_101
31,2014,469285418554,3,102,12,10623,469285418554_102
31,2014,469285418554,3,103,12,10623,469285418554_103
31,2014,469285418554,3,201,12,10623,469285418554_201
11,2014,469285418584,3,101,12,2159,469285418584_101
11,2014,469285418584,3,301,12,2159,469285418584_301
11,2014,469285418613,3,101,12,1000,469285418613_101
11,2014,469285418676,3,101,12,0,469285418676_101
11,2014,469285418689,3,101,12,762,469285418689_101
11,2014,469285418737,3,101,12,1690,469285418737_101
11,2014,469285418737,3,102,12,1690,469285418737_102
11,2014,469285418737,3,103,12,1690,469285418737_103
11,2014,469285418737,3,104,12,1690,469285418737_104
11,2014,469285418737,3,105,12,1690,469285418737_105
11,2014,469285418755,3,101,12,10848,469285418755_101
11,2014,469285418755,3,102,12,10848,469285418755_102
11,2014,469285418755,3,103,12,10848,469285418755_103
11,2014,469285418755,3,104,12,10848,469285418755_104
11,2014,469285418862,3,102,12,2516,469285418862_102
11,2014,469285418933,3,101,12,11579,469285418933_101
11,2014,469285418933,3,102,12,11579,469285418933_102
11,2014,469285421068,3,101,12,12349,469285421068_101
21,2014,469285500730,3,101,12,3368,469285500730_101
21,2014,469285500730,3,201,12,3368,469285500730_201
21,2014,469285500730,3,202,12,3368,469285500730_202
31,2014,469285501375,3,101,12,4769,469285501375_101
31,2014,469285501375,3,301,12,3795,469285501375_301
11,2014,469285501401,3,101,12,16534,469285501401_101
11,2014,469285501401,3,102,12,16534,469285501401_102
11,2014,469285501692,3,101,12,1200,469285501692_101
31,2014,469285501862,3,101,12,15254,469285501862_101
31,2014,469285501862,3,102,12,15254,469285501862_102
11,2014,469285501916,3,101,12,5117,469285501916_101
11,2014,469285501916,3,201,12,5117,469285501916_201
11,2014,469285501916,3,301,12,5117,469285501916_301
11,2014,469285501932,3,101,12,2530,469285501932_101
11,2014,469285501994,3,101,12,9522,469285501994_101
