SHHADID,SPANEL,SSUID,SWAVE,PNUM,MONTHCODE,THTOTINC,unique_ID_2
11,2014,332418199194,2,101,12,3748,332418199194_101
11,2014,332418199194,2,102,12,3748,332418199194_102
11,2014,332418199194,2,103,12,3748,332418199194_103
11,2014,332418199194,2,104,12,3748,332418199194_104
11,2014,332418199196,2,101,12,6596,332418199196_101
11,2014,332418199196,2,102,12,6596,332418199196_102
21,2014,332418199243,2,101,12,6488,332418199243_101
21,2014,332418199243,2,102,12,6488,332418199243_102
21,2014,332418199243,2,103,12,6488,332418199243_103
11,2014,332418199297,2,101,12,1962,332418199297_101
11,2014,332418199297,2,102,12,1962,332418199297_102
11,2014,332418199297,2,103,12,1962,332418199297_103
21,2014,332418199360,2,101,12,264,332418199360_101
21,2014,332418199360,2,102,12,264,332418199360_102
21,2014,332418199360,2,103,12,264,332418199360_103
21,2014,332418199360,2,104,12,264,332418199360_104
21,2014,332418199360,2,105,12,264,332418199360_105
11,2014,332418199414,2,101,12,12819,332418199414_101
11,2014,332418199414,2,102,12,12819,332418199414_102
11,2014,332418199414,2,103,12,12819,332418199414_103
11,2014,332418199414,2,104,12,12819,332418199414_104
11,2014,332418199414,2,105,12,12819,332418199414_105
11,2014,332418199440,2,101,12,6508,332418199440_101
11,2014,332418199480,2,101,12,16678,332418199480_101
11,2014,332418199480,2,102,12,16678,332418199480_102
11,2014,332418199489,2,101,12,8225,332418199489_101
11,2014,332418199494,2,101,12,5068,332418199494_101
11,2014,332418199494,2,102,12,5068,332418199494_102
11,2014,332418199502,2,101,12,5918,332418199502_101
11,2014,332418199502,2,102,12,5918,332418199502_102
11,2014,332418199502,2,103,12,5918,332418199502_103
11,2014,332418199509,2,101,12,7299,332418199509_101
11,2014,332418199509,2,102,12,7299,332418199509_102
11,2014,332418199509,2,103,12,7299,332418199509_103
11,2014,332418199553,2,101,12,808,332418199553_101
11,2014,332418199568,2,101,12,0,332418199568_101
21,2014,332418199630,2,101,12,3000,332418199630_101
21,2014,332418199630,2,102,12,3000,332418199630_102
11,2014,332418199687,2,101,12,4366,332418199687_101
11,2014,332418199730,2,101,12,6141,332418199730_101
11,2014,332418199730,2,102,12,6141,332418199730_102
11,2014,332418199730,2,103,12,6141,332418199730_103
11,2014,332418199730,2,104,12,6141,332418199730_104
11,2014,332418199804,2,101,12,5415,332418199804_101
11,2014,332418199804,2,102,12,5415,332418199804_102
11,2014,332418199804,2,103,12,5415,332418199804_103
11,2014,332418199804,2,104,12,5415,332418199804_104
11,2014,332418199804,2,105,12,5415,332418199804_105
11,2014,332418199852,2,101,12,3883,332418199852_101
11,2014,332418199852,2,102,12,3883,332418199852_102
11,2014,332418199903,2,101,12,4397,332418199903_101
11,2014,332418199903,2,102,12,4397,332418199903_102
21,2014,332418199946,2,101,12,3779,332418199946_101
21,2014,332418199946,2,102,12,3779,332418199946_102
21,2014,332418199946,2,104,12,3779,332418199946_104
11,2014,332418199950,2,101,12,1337,332418199950_101
11,2014,332418199950,2,102,12,1337,332418199950_102
11,2014,332418204020,2,101,12,736,332418204020_101
21,2014,332418204142,2,101,12,0,332418204142_101
11,2014,332418204142,2,102,12,3918,332418204142_102
11,2014,332418204142,2,103,12,3918,332418204142_103
11,2014,332418204142,2,201,12,3918,332418204142_201
21,2014,332418204142,2,202,12,0,332418204142_202
21,2014,332418204142,2,203,12,0,332418204142_203
11,2014,332418204220,2,101,12,5491,332418204220_101
11,2014,332418204220,2,102,12,5491,332418204220_102
11,2014,332418204220,2,201,12,5491,332418204220_201
11,2014,332418204319,2,101,12,1477,332418204319_101
11,2014,332418204389,2,101,12,4684,332418204389_101
11,2014,332418204389,2,102,12,4684,332418204389_102
11,2014,332418204494,2,101,12,2639,332418204494_101
11,2014,332418204494,2,102,12,2639,332418204494_102
11,2014,332418204549,2,101,12,4129,332418204549_101
11,2014,332418204549,2,102,12,4129,332418204549_102
11,2014,332418204549,2,103,12,4129,332418204549_103
11,2014,332418204651,2,101,12,3444,332418204651_101
11,2014,332418204687,2,101,12,1400,332418204687_101
11,2014,332418204692,2,101,12,3908,332418204692_101
11,2014,332418204692,2,102,12,3908,332418204692_102
11,2014,332418204773,2,101,12,2246,332418204773_101
11,2014,332418204994,2,101,12,37251,332418204994_101
11,2014,332418204994,2,102,12,37251,332418204994_102
11,2014,332418209029,2,101,12,5884,332418209029_101
11,2014,332418209086,2,101,12,6115,332418209086_101
11,2014,332418209086,2,102,12,6115,332418209086_102
11,2014,332418209283,2,101,12,650,332418209283_101
11,2014,332418209291,2,101,12,1215,332418209291_101
11,2014,332418209316,2,101,12,4663,332418209316_101
11,2014,332418209316,2,102,12,4663,332418209316_102
11,2014,332418209316,2,103,12,4663,332418209316_103
11,2014,332418209494,2,101,12,5111,332418209494_101
11,2014,332418209844,2,101,12,16650,332418209844_101
11,2014,332418209844,2,102,12,16650,332418209844_102
11,2014,332418215142,2,101,12,7443,332418215142_101
11,2014,332418215142,2,102,12,7443,332418215142_102
11,2014,332418215210,2,101,12,2640,332418215210_101
11,2014,332418215210,2,102,12,2640,332418215210_102
11,2014,332418215229,2,101,12,1020,332418215229_101
11,2014,332418215243,2,101,12,1700,332418215243_101
11,2014,332418215277,2,101,12,5345,332418215277_101
11,2014,332418215277,2,102,12,5345,332418215277_102
11,2014,332418215277,2,103,12,5345,332418215277_103
11,2014,332418215386,2,101,12,4212,332418215386_101
11,2014,332418215386,2,102,12,4212,332418215386_102
23,2014,332418215431,2,104,12,3008,332418215431_104
11,2014,332418215494,2,101,12,9756,332418215494_101
11,2014,332418215494,2,102,12,9756,332418215494_102
11,2014,332418215497,2,101,12,5500,332418215497_101
11,2014,332418215501,2,101,12,5381,332418215501_101
11,2014,332418215501,2,102,12,5381,332418215501_102
11,2014,332418215549,2,101,12,3400,332418215549_101
11,2014,332418215553,2,101,12,4432,332418215553_101
11,2014,332418215553,2,102,12,4432,332418215553_102
11,2014,332418215553,2,103,12,4432,332418215553_103
11,2014,332418215720,2,101,12,2300,332418215720_101
11,2014,332418215773,2,101,12,7667,332418215773_101
11,2014,332418215844,2,101,12,6490,332418215844_101
11,2014,332418215844,2,102,12,6490,332418215844_102
11,2014,332418215844,2,103,12,6490,332418215844_103
11,2014,332418215891,2,101,12,2004,332418215891_101
11,2014,332418215932,2,101,12,17306,332418215932_101
11,2014,332418215932,2,102,12,17306,332418215932_102
11,2014,332418215932,2,103,12,17306,332418215932_103
11,2014,332418256140,2,101,12,3410,332418256140_101
11,2014,332418256506,2,101,12,16809,332418256506_101
11,2014,332418256506,2,102,12,16809,332418256506_102
11,2014,332418256506,2,103,12,16809,332418256506_103
11,2014,332418256506,2,104,12,16809,332418256506_104
11,2014,332418256930,2,101,12,11971,332418256930_101
11,2014,332418256930,2,102,12,11971,332418256930_102
11,2014,332418274142,2,101,12,2480,332418274142_101
11,2014,332418274319,2,101,12,2260,332418274319_101
11,2014,332418274319,2,102,12,2260,332418274319_102
11,2014,332418274346,2,101,12,10085,332418274346_101
11,2014,332418274482,2,101,12,4185,332418274482_101
11,2014,332418274482,2,102,12,4185,332418274482_102
11,2014,332418274482,2,103,12,4185,332418274482_103
11,2014,332418274553,2,101,12,2391,332418274553_101
11,2014,332418274553,2,102,12,2391,332418274553_102
21,2014,332418274553,2,103,12,0,332418274553_103
21,2014,332418274553,2,104,12,0,332418274553_104
11,2014,332418274840,2,101,12,5714,332418274840_101
11,2014,332418274840,2,102,12,5714,332418274840_102
11,2014,332418276035,2,101,12,1149,332418276035_101
22,2014,332418276035,2,103,12,0,332418276035_103
11,2014,332418276086,2,101,12,1417,332418276086_101
11,2014,332418276086,2,102,12,1417,332418276086_102
11,2014,332418276086,2,103,12,1417,332418276086_103
11,2014,332418276123,2,101,12,3061,332418276123_101
11,2014,332418276255,2,101,12,1975,332418276255_101
21,2014,332418276344,2,101,12,1096,332418276344_101
11,2014,332418276365,2,101,12,341,332418276365_101
11,2014,332418276631,2,101,12,733,332418276631_101
11,2014,332418276676,2,101,12,2390,332418276676_101
11,2014,332418276676,2,102,12,2390,332418276676_102
11,2014,332418276737,2,101,12,4147,332418276737_101
11,2014,332418276737,2,102,12,4147,332418276737_102
11,2014,332418276855,2,101,12,3534,332418276855_101
11,2014,332418276855,2,102,12,3534,332418276855_102
11,2014,332418276946,2,101,12,142,332418276946_101
11,2014,332418276946,2,102,12,142,332418276946_102
11,2014,332418285029,2,101,12,2650,332418285029_101
11,2014,332418285029,2,102,12,2650,332418285029_102
11,2014,332418285060,2,101,12,1720,332418285060_101
11,2014,332418285060,2,102,12,1720,332418285060_102
11,2014,332418285086,2,101,12,4003,332418285086_101
11,2014,332418285086,2,102,12,4003,332418285086_102
11,2014,332418285099,2,101,12,943,332418285099_101
11,2014,332418285149,2,101,12,3300,332418285149_101
11,2014,332418285174,2,101,12,2480,332418285174_101
11,2014,332418285174,2,102,12,2480,332418285174_102
11,2014,332418285174,2,103,12,2480,332418285174_103
11,2014,332418285174,2,104,12,2480,332418285174_104
11,2014,332418285253,2,101,12,16209,332418285253_101
11,2014,332418285253,2,102,12,16209,332418285253_102
11,2014,332418285253,2,103,12,16209,332418285253_103
11,2014,332418285259,2,101,12,4907,332418285259_101
11,2014,332418285259,2,102,12,4907,332418285259_102
11,2014,332418285291,2,101,12,2925,332418285291_101
11,2014,332418285291,2,102,12,2925,332418285291_102
11,2014,332418285294,2,101,12,963,332418285294_101
11,2014,332418285369,2,101,12,5456,332418285369_101
11,2014,332418285369,2,102,12,5456,332418285369_102
11,2014,332418285369,2,103,12,5456,332418285369_103
21,2014,332418285497,2,101,12,3431,332418285497_101
21,2014,332418285497,2,102,12,3431,332418285497_102
21,2014,332418285497,2,103,12,3431,332418285497_103
11,2014,332418285582,2,101,12,4234,332418285582_101
11,2014,332418285582,2,102,12,4234,332418285582_102
11,2014,332418285582,2,103,12,4234,332418285582_103
11,2014,332418285582,2,104,12,4234,332418285582_104
11,2014,332418285582,2,105,12,4234,332418285582_105
11,2014,332418285753,2,101,12,5199,332418285753_101
11,2014,332418285753,2,102,12,5199,332418285753_102
11,2014,332418285765,2,101,12,6400,332418285765_101
11,2014,332418285765,2,102,12,6400,332418285765_102
11,2014,332418285770,2,101,12,11049,332418285770_101
11,2014,332418285770,2,102,12,11049,332418285770_102
21,2014,332418285797,2,101,12,6450,332418285797_101
11,2014,332418285797,2,102,12,936,332418285797_102
11,2014,332418285831,2,101,12,4349,332418285831_101
11,2014,332418285831,2,102,12,4349,332418285831_102
11,2014,332418285840,2,101,12,9846,332418285840_101
11,2014,332418285840,2,102,12,9846,332418285840_102
11,2014,332418285840,2,103,12,9846,332418285840_103
11,2014,332418285840,2,104,12,9846,332418285840_104
11,2014,332418285840,2,105,12,9846,332418285840_105
11,2014,332418285852,2,101,12,2161,332418285852_101
11,2014,332418285852,2,102,12,2161,332418285852_102
11,2014,332418285852,2,103,12,2161,332418285852_103
11,2014,332418285894,2,101,12,853,332418285894_101
11,2014,332418285905,2,101,12,2686,332418285905_101
11,2014,332418285905,2,102,12,2686,332418285905_102
11,2014,332418285946,2,101,12,6116,332418285946_101
11,2014,332418285946,2,102,12,6116,332418285946_102
11,2014,332418294149,2,101,12,2400,332418294149_101
11,2014,332418294149,2,102,12,2400,332418294149_102
11,2014,332418294197,2,101,12,3897,332418294197_101
22,2014,332418294294,2,102,12,3000,332418294294_102
11,2014,332418294831,2,101,12,3417,332418294831_101
11,2014,332418294831,2,102,12,3417,332418294831_102
11,2014,332418294831,2,103,12,3417,332418294831_103
11,2014,332418302086,2,101,12,777,332418302086_101
11,2014,332418302174,2,101,12,1947,332418302174_101
11,2014,332418302174,2,102,12,1947,332418302174_102
11,2014,332418302174,2,103,12,1947,332418302174_103
11,2014,332418302174,2,201,12,1947,332418302174_201
11,2014,332418302283,2,101,12,1651,332418302283_101
11,2014,332418302316,2,101,12,3991,332418302316_101
11,2014,332418302316,2,102,12,3991,332418302316_102
11,2014,332418302316,2,104,12,3991,332418302316_104
11,2014,332418302334,2,101,12,5713,332418302334_101
11,2014,332418302334,2,102,12,5713,332418302334_102
11,2014,332418302334,2,103,12,5713,332418302334_103
11,2014,332418302389,2,101,12,870,332418302389_101
11,2014,332418302494,2,101,12,2057,332418302494_101
11,2014,332418302647,2,101,12,4952,332418302647_101
11,2014,332418302647,2,102,12,4952,332418302647_102
21,2014,332418302903,2,101,12,2229,332418302903_101
21,2014,332418302903,2,102,12,2229,332418302903_102
21,2014,332418302903,2,201,12,642,332418302903_201
11,2014,332418302946,2,101,12,3082,332418302946_101
11,2014,332418302946,2,102,12,3082,332418302946_102
11,2014,332418303149,2,101,12,3577,332418303149_101
11,2014,332418303944,2,101,12,2541,332418303944_101
11,2014,332418303944,2,102,12,2541,332418303944_102
11,2014,332418320099,2,101,12,2127,332418320099_101
11,2014,332418320276,2,101,12,10124,332418320276_101
11,2014,332418320276,2,102,12,10124,332418320276_102
11,2014,332418320324,2,101,12,2852,332418320324_101
11,2014,332418320344,2,101,12,1000,332418320344_101
11,2014,332418320375,2,101,12,3801,332418320375_101
11,2014,332418320381,2,101,12,2693,332418320381_101
11,2014,332418320381,2,102,12,2693,332418320381_102
11,2014,332418320401,2,101,12,2627,332418320401_101
11,2014,332418320401,2,102,12,2627,332418320401_102
11,2014,332418320582,2,101,12,5327,332418320582_101
11,2014,332418320582,2,102,12,5327,332418320582_102
11,2014,332418320582,2,103,12,5327,332418320582_103
11,2014,332418320585,2,101,12,4817,332418320585_101
11,2014,332418320585,2,102,12,4817,332418320585_102
11,2014,332418320585,2,103,12,4817,332418320585_103
11,2014,332418320585,2,104,12,4817,332418320585_104
11,2014,332418320593,2,101,12,8367,332418320593_101
11,2014,332418320593,2,102,12,8367,332418320593_102
11,2014,332418320787,2,101,12,5151,332418320787_101
11,2014,332418320787,2,102,12,5151,332418320787_102
11,2014,332418320787,2,103,12,5151,332418320787_103
11,2014,332418320787,2,201,12,5151,332418320787_201
11,2014,332418320862,2,101,12,14895,332418320862_101
11,2014,332418320862,2,102,12,14895,332418320862_102
11,2014,332418320862,2,103,12,14895,332418320862_103
11,2014,332418320862,2,104,12,14895,332418320862_104
11,2014,332418320979,2,101,12,2133,332418320979_101
11,2014,332418320979,2,102,12,2133,332418320979_102
11,2014,332418320979,2,103,12,2133,332418320979_103
11,2014,332418323235,2,101,12,2166,332418323235_101
11,2014,332418323235,2,102,12,2166,332418323235_102
11,2014,332418323235,2,103,12,2166,332418323235_103
11,2014,332418323291,2,101,12,3963,332418323291_101
11,2014,332418323334,2,101,12,8470,332418323334_101
21,2014,332418323449,2,101,12,1646,332418323449_101
21,2014,332418323449,2,102,12,1646,332418323449_102
11,2014,332418323647,2,101,12,0,332418323647_101
11,2014,332418323852,2,101,12,30,332418323852_101
11,2014,332418323852,2,102,12,30,332418323852_102
11,2014,332418323852,2,103,12,30,332418323852_103
11,2014,332418323903,2,101,12,1571,332418323903_101
11,2014,332418323903,2,102,12,1571,332418323903_102
11,2014,332418334009,2,101,12,4453,332418334009_101
11,2014,332418334009,2,102,12,4453,332418334009_102
11,2014,332418334035,2,101,12,3332,332418334035_101
11,2014,332418334035,2,102,12,3332,332418334035_102
11,2014,332418334058,2,101,12,3,332418334058_101
21,2014,332418334070,2,101,12,538,332418334070_101
21,2014,332418334070,2,102,12,538,332418334070_102
11,2014,332418334080,2,101,12,3986,332418334080_101
11,2014,332418334086,2,101,12,4014,332418334086_101
11,2014,332418334086,2,102,12,4014,332418334086_102
11,2014,332418334086,2,103,12,4014,332418334086_103
11,2014,332418334116,2,101,12,4596,332418334116_101
11,2014,332418334116,2,102,12,4596,332418334116_102
11,2014,332418334149,2,101,12,1456,332418334149_101
11,2014,332418334149,2,201,12,1456,332418334149_201
11,2014,332418334149,2,202,12,1456,332418334149_202
11,2014,332418334159,2,101,12,3752,332418334159_101
11,2014,332418334159,2,102,12,3752,332418334159_102
11,2014,332418334159,2,103,12,3752,332418334159_103
21,2014,332418334183,2,101,12,2657,332418334183_101
22,2014,332418334183,2,102,12,2657,332418334183_102
21,2014,332418334183,2,201,12,1727,332418334183_201
11,2014,332418334194,2,101,12,1401,332418334194_101
11,2014,332418334197,2,101,12,3638,332418334197_101
11,2014,332418334197,2,102,12,3638,332418334197_102
11,2014,332418334253,2,101,12,1842,332418334253_101
11,2014,332418334255,2,101,12,7833,332418334255_101
11,2014,332418334267,2,101,12,3955,332418334267_101
11,2014,332418334276,2,101,12,1829,332418334276_101
11,2014,332418334276,2,102,12,1829,332418334276_102
11,2014,332418334276,2,103,12,1829,332418334276_103
11,2014,332418334294,2,101,12,3407,332418334294_101
11,2014,332418334294,2,102,12,3407,332418334294_102
11,2014,332418334301,2,101,12,2687,332418334301_101
11,2014,332418334301,2,102,12,2687,332418334301_102
11,2014,332418334316,2,101,12,771,332418334316_101
11,2014,332418334334,2,101,12,12874,332418334334_101
11,2014,332418334334,2,102,12,12874,332418334334_102
11,2014,332418334334,2,201,12,12874,332418334334_201
11,2014,332418334343,2,101,12,793,332418334343_101
11,2014,332418334343,2,102,12,793,332418334343_102
21,2014,332418334373,2,101,12,30,332418334373_101
11,2014,332418334465,2,102,12,3526,332418334465_102
11,2014,332418334480,2,101,12,975,332418334480_101
11,2014,332418334480,2,102,12,975,332418334480_102
11,2014,332418334486,2,101,12,3598,332418334486_101
11,2014,332418334486,2,102,12,3598,332418334486_102
11,2014,332418334486,2,103,12,3598,332418334486_103
11,2014,332418334489,2,101,12,12107,332418334489_101
11,2014,332418334489,2,102,12,12107,332418334489_102
11,2014,332418334489,2,103,12,12107,332418334489_103
11,2014,332418334516,2,101,12,5031,332418334516_101
11,2014,332418334516,2,102,12,5031,332418334516_102
11,2014,332418334516,2,103,12,5031,332418334516_103
11,2014,332418334516,2,104,12,5031,332418334516_104
11,2014,332418334516,2,105,12,5031,332418334516_105
11,2014,332418334516,2,106,12,5031,332418334516_106
11,2014,332418334516,2,107,12,5031,332418334516_107
11,2014,332418334537,2,101,12,13025,332418334537_101
11,2014,332418334537,2,102,12,13025,332418334537_102
11,2014,332418334537,2,103,12,13025,332418334537_103
11,2014,332418334537,2,104,12,13025,332418334537_104
11,2014,332418334547,2,101,12,6084,332418334547_101
11,2014,332418334547,2,102,12,6084,332418334547_102
11,2014,332418334567,2,101,12,13371,332418334567_101
11,2014,332418334567,2,102,12,13371,332418334567_102
11,2014,332418334567,2,103,12,13371,332418334567_103
11,2014,332418334567,2,104,12,13371,332418334567_104
11,2014,332418334568,2,101,12,6249,332418334568_101
11,2014,332418334568,2,102,12,6249,332418334568_102
11,2014,332418334585,2,101,12,1600,332418334585_101
11,2014,332418334599,2,101,12,9301,332418334599_101
11,2014,332418334599,2,102,12,9301,332418334599_102
11,2014,332418334599,2,103,12,9301,332418334599_103
11,2014,332418334599,2,201,12,9301,332418334599_201
11,2014,332418334613,2,101,12,5927,332418334613_101
11,2014,332418334613,2,102,12,5927,332418334613_102
11,2014,332418334647,2,101,12,4794,332418334647_101
11,2014,332418334647,2,102,12,4794,332418334647_102
11,2014,332418334660,2,101,12,1264,332418334660_101
11,2014,332418334660,2,102,12,1264,332418334660_102
11,2014,332418334676,2,101,12,750,332418334676_101
11,2014,332418334696,2,101,12,11472,332418334696_101
11,2014,332418334696,2,102,12,11472,332418334696_102
11,2014,332418334730,2,101,12,2976,332418334730_101
11,2014,332418334730,2,102,12,2976,332418334730_102
11,2014,332418334757,2,101,12,6590,332418334757_101
11,2014,332418334757,2,102,12,6590,332418334757_102
11,2014,332418334757,2,104,12,6590,332418334757_104
11,2014,332418334757,2,105,12,6590,332418334757_105
21,2014,332418334765,2,101,12,7705,332418334765_101
11,2014,332418334765,2,102,12,7705,332418334765_102
21,2014,332418334765,2,103,12,7705,332418334765_103
11,2014,332418334770,2,101,12,1300,332418334770_101
11,2014,332418334778,2,101,12,6046,332418334778_101
11,2014,332418334778,2,102,12,6046,332418334778_102
11,2014,332418334778,2,103,12,6046,332418334778_103
11,2014,332418334778,2,104,12,6046,332418334778_104
11,2014,332418334778,2,105,12,6046,332418334778_105
11,2014,332418334778,2,106,12,6046,332418334778_106
11,2014,332418334887,2,101,12,7546,332418334887_101
11,2014,332418334887,2,102,12,7546,332418334887_102
11,2014,332418334887,2,103,12,7546,332418334887_103
11,2014,332418334887,2,104,12,7546,332418334887_104
11,2014,332418334903,2,101,12,8128,332418334903_101
11,2014,332418334903,2,102,12,8128,332418334903_102
11,2014,332418334905,2,101,12,2136,332418334905_101
11,2014,332418334919,2,101,12,3189,332418334919_101
21,2014,332418334964,2,101,12,5454,332418334964_101
21,2014,332418334964,2,102,12,5454,332418334964_102
21,2014,332418334964,2,103,12,5454,332418334964_103
21,2014,332418334964,2,104,12,5454,332418334964_104
21,2014,332418334964,2,105,12,5454,332418334964_105
21,2014,332418334964,2,106,12,5454,332418334964_106
11,2014,332418335086,2,101,12,0,332418335086_101
11,2014,332418342149,2,101,12,2370,332418342149_101
11,2014,332418342149,2,102,12,2370,332418342149_102
11,2014,332418342159,2,101,12,6017,332418342159_101
11,2014,332418342159,2,102,12,6017,332418342159_102
11,2014,332418342159,2,103,12,6017,332418342159_103
11,2014,332418342159,2,104,12,6017,332418342159_104
11,2014,332418342235,2,101,12,8212,332418342235_101
11,2014,332418342235,2,102,12,8212,332418342235_102
11,2014,332418342319,2,101,12,3237,332418342319_101
11,2014,332418342343,2,101,12,12715,332418342343_101
11,2014,332418342343,2,102,12,12715,332418342343_102
11,2014,332418342343,2,103,12,12715,332418342343_103
11,2014,332418342343,2,104,12,12715,332418342343_104
11,2014,332418342482,2,101,12,2985,332418342482_101
11,2014,332418342482,2,102,12,2985,332418342482_102
11,2014,332418342482,2,103,12,2985,332418342482_103
11,2014,332418342482,2,104,12,2985,332418342482_104
11,2014,332418342482,2,105,12,2985,332418342482_105
11,2014,332418342482,2,201,12,2985,332418342482_201
11,2014,332418342567,2,102,12,2222,332418342567_102
11,2014,332418342567,2,103,12,2222,332418342567_103
21,2014,332418342594,2,101,12,13367,332418342594_101
21,2014,332418342594,2,102,12,13367,332418342594_102
22,2014,332418342594,2,103,12,2657,332418342594_103
21,2014,332418342594,2,104,12,13367,332418342594_104
11,2014,332418342599,2,101,12,13328,332418342599_101
11,2014,332418342599,2,102,12,13328,332418342599_102
11,2014,332418342599,2,103,12,13328,332418342599_103
11,2014,332418342599,2,104,12,13328,332418342599_104
11,2014,332418342630,2,101,12,1161,332418342630_101
11,2014,332418342746,2,101,12,5809,332418342746_101
11,2014,332418342840,2,101,12,26804,332418342840_101
11,2014,332418342840,2,102,12,26804,332418342840_102
11,2014,332418344386,2,101,12,2818,332418344386_101
11,2014,332418344386,2,102,12,2818,332418344386_102
11,2014,332418359229,2,101,12,1300,332418359229_101
11,2014,332418359501,2,101,12,2150,332418359501_101
11,2014,332418359501,2,102,12,2150,332418359501_102
11,2014,332418359501,2,103,12,2150,332418359501_103
11,2014,332418359501,2,104,12,2150,332418359501_104
11,2014,332418382086,2,101,12,3118,332418382086_101
11,2014,332418382173,2,101,12,23303,332418382173_101
11,2014,332418382173,2,102,12,23303,332418382173_102
11,2014,332418382173,2,103,12,23303,332418382173_103
11,2014,332418382173,2,104,12,23303,332418382173_104
11,2014,332418382197,2,101,12,5847,332418382197_101
11,2014,332418382197,2,102,12,5847,332418382197_102
11,2014,332418382197,2,201,12,5847,332418382197_201
11,2014,332418382259,2,101,12,7707,332418382259_101
11,2014,332418382259,2,102,12,7707,332418382259_102
11,2014,332418382259,2,103,12,7707,332418382259_103
11,2014,332418382259,2,104,12,7707,332418382259_104
11,2014,332418382294,2,101,12,6558,332418382294_101
11,2014,332418382294,2,102,12,6558,332418382294_102
11,2014,332418382316,2,101,12,1950,332418382316_101
21,2014,332418382360,2,101,12,10191,332418382360_101
21,2014,332418382360,2,102,12,10191,332418382360_102
21,2014,332418382360,2,103,12,10191,332418382360_103
11,2014,332418382449,2,101,12,7750,332418382449_101
11,2014,332418382449,2,102,12,7750,332418382449_102
11,2014,332418382449,2,201,12,7750,332418382449_201
11,2014,332418382545,2,101,12,27515,332418382545_101
11,2014,332418382545,2,102,12,27515,332418382545_102
11,2014,332418382630,2,101,12,7089,332418382630_101
11,2014,332418382630,2,102,12,7089,332418382630_102
21,2014,332418382632,2,101,12,2474,332418382632_101
11,2014,332418382753,2,101,12,9460,332418382753_101
11,2014,332418382753,2,102,12,9460,332418382753_102
11,2014,332418382753,2,103,12,9460,332418382753_103
11,2014,332418382753,2,104,12,9460,332418382753_104
11,2014,332418382755,2,101,12,14140,332418382755_101
11,2014,332418382755,2,102,12,14140,332418382755_102
11,2014,332418382755,2,103,12,14140,332418382755_103
11,2014,332418382797,2,101,12,2304,332418382797_101
11,2014,332418382797,2,102,12,2304,332418382797_102
11,2014,332418382831,2,101,12,2514,332418382831_101
11,2014,332418382831,2,102,12,2514,332418382831_102
11,2014,332418382831,2,103,12,2514,332418382831_103
11,2014,332418382831,2,104,12,2514,332418382831_104
11,2014,332418382903,2,101,12,6396,332418382903_101
11,2014,332418382903,2,102,12,6396,332418382903_102
11,2014,332418382903,2,201,12,6396,332418382903_201
11,2014,332418382905,2,101,12,425,332418382905_101
11,2014,332418382946,2,101,12,8520,332418382946_101
11,2014,332418382946,2,102,12,8520,332418382946_102
11,2014,332418382946,2,103,12,8520,332418382946_103
11,2014,332418382950,2,101,12,16880,332418382950_101
11,2014,332418382950,2,102,12,16880,332418382950_102
11,2014,332418382950,2,103,12,16880,332418382950_103
11,2014,332418400173,2,101,12,2783,332418400173_101
11,2014,332418400173,2,102,12,2783,332418400173_102
11,2014,332418400207,2,101,12,1417,332418400207_101
11,2014,332418400207,2,102,12,1417,332418400207_102
11,2014,332418400207,2,103,12,1417,332418400207_103
11,2014,332418400207,2,104,12,1417,332418400207_104
11,2014,332418400207,2,105,12,1417,332418400207_105
21,2014,332418400259,2,101,12,2738,332418400259_101
21,2014,332418400259,2,102,12,2738,332418400259_102
21,2014,332418400259,2,103,12,2738,332418400259_103
21,2014,332418400259,2,201,12,2738,332418400259_201
11,2014,332418400294,2,101,12,2657,332418400294_101
11,2014,332418400294,2,102,12,2657,332418400294_102
11,2014,332418400294,2,103,12,2657,332418400294_103
11,2014,332418400294,2,104,12,2657,332418400294_104
11,2014,332418400753,2,101,12,18710,332418400753_101
11,2014,332418400753,2,102,12,18710,332418400753_102
11,2014,332418400831,2,101,12,3189,332418400831_101
21,2014,332418400933,2,101,12,55378,332418400933_101
21,2014,332418400933,2,102,12,55378,332418400933_102
21,2014,332418400933,2,103,12,55378,332418400933_103
21,2014,332418400933,2,104,12,55378,332418400933_104
21,2014,332418400933,2,105,12,55378,332418400933_105
11,2014,332418400944,2,101,12,2037,332418400944_101
11,2014,332418400944,2,102,12,2037,332418400944_102
11,2014,332418400950,2,101,12,2977,332418400950_101
11,2014,332418400950,2,102,12,2977,332418400950_102
11,2014,332418403058,2,101,12,2126,332418403058_101
11,2014,332418403058,2,102,12,2126,332418403058_102
11,2014,332418403058,2,103,12,2126,332418403058_103
11,2014,332418403301,2,101,12,11074,332418403301_101
11,2014,332418403301,2,102,12,11074,332418403301_102
11,2014,332418403301,2,103,12,11074,332418403301_103
11,2014,332418403486,2,101,12,29115,332418403486_101
11,2014,332418403638,2,101,12,15909,332418403638_101
11,2014,332418403638,2,102,12,15909,332418403638_102
11,2014,332418403778,2,101,12,1782,332418403778_101
11,2014,332418403988,2,101,12,8505,332418403988_101
11,2014,332418403988,2,102,12,8505,332418403988_102
11,2014,332418403988,2,103,12,8505,332418403988_103
11,2014,332418406060,2,101,12,3997,332418406060_101
11,2014,332418406080,2,101,12,3571,332418406080_101
11,2014,332418406080,2,102,12,3571,332418406080_102
11,2014,332418406086,2,101,12,10845,332418406086_101
11,2014,332418406086,2,102,12,10845,332418406086_102
